1.2156 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
13.1209 	INFO 	Loaded monitor calibration from ['2019_11_06 10:16']
15.8077 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

15.8085 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1., 1., 1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x137c439e8>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x115b0d8d0>, multiSample=False, name='window1', numSamples=2, pos=[195.0, 75.0], screen=0, size=array([1050,  750]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.8097 	EXP 	window1: mouseVisible = True
15.8098 	EXP 	window1: recordFrameIntervals = False
15.9734 	EXP 	window1: recordFrameIntervals = True
16.0065 	WARNING 	t of last frame was 20.30ms (=1/49)
16.1722 	WARNING 	t of last frame was 33.04ms (=1/30)
16.2933 	WARNING 	t of last frame was 20.04ms (=1/49)
16.8413 	WARNING 	t of last frame was 20.46ms (=1/48)
16.9066 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
17.4558 	DEBUG 	Screen (0) actual frame rate measured at 60.08
17.4559 	EXP 	window1: recordFrameIntervals = True
17.6495 	EXP 	Created text_stim_stim_n = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='grey', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_stim_stim_n', opacity=1.0, ori=0, pos=array([-0.67, -0.47]), rgb=array([128., 128., 128.]), text='default text', units='height', win=Window(...), wrapWidth=1)
